mac,mean_distance
14,271.29394412676555
19,686.1493148318996
32,796.2318125763221
73,2620.0205296951385
33,1460.7740566732368
40,1543.9295711174948
20,2724.612609726764
23,1478.601869187507
27,1215.054816853937
13,2694.0412902629123
19,2280.399130206639
20,1485.362810473239
132,2367.7612374782852
11,655.4533538930385
20,1730.3155681722478
36,1945.0108942006675
17,2730.478818480586
40,700.5324687605641
42,1186.365125894944
11,524.4412688494997
22,1650.1656330810338
107,1024.4366641709105
81,2591.5071823002404
57,2691.0680172548996
32,1181.8991278431702
60,1636.1454529435234
20,1123.7735746309868
87,1684.1447813216603
20,322.2083256634911
30,1086.9471893948262
37,2578.16473804039
58,1683.3770790959957
48,2696.540266260595
12,3100.119901913142
49,680.5229410648711
23,616.6370556069681
94,2349.7264419605785
10,352.17661003134555
22,330.6229157159226
48,1129.4996493058366
61,1456.71339169423
9,647.5026937156313
16,305.7889760187515
12,390.12376802002746
148,3588.3837486372236
12,729.7933395602067
62,1884.7946526236224
20,661.1280078227462
95,1723.8292010957052
143,1588.440389333928
134,1716.7025832576658
17,1294.708305825634
16,252.68032497258932
31,2318.2504093924836
23,2206.669457777455
17,2004.305600502206
60,2202.848253274211
46,2660.2285979182816
10,358.9927115582235
11,781.5785911912004
70,2026.4144791967724
78,1272.7408555842646
144,1573.2871130878796
13,211.6747002039034
37,1429.2790710553415
39,2541.9161493033585
46,1693.2149601368
17,527.1643357706326
33,1052.3807330477982
119,2276.4832784218397
61,1737.593487380924
45,1561.299947203277
108,2286.558500360749
36,2893.80985110297
39,2023.43370426786
181,2411.8437931718613
10,385.3352120343903
8,427.54527907176265
49,1506.108662168178
91,2620.9764058176834
113,3241.4974345514997
36,2441.526805331472
13,1285.7538451773992
98,2297.8252147014514
42,1041.948049569075
21,1977.9925719571943
44,1286.1700333596382
50,2081.285624957433
11,858.7427396927496
42,1355.0449738645111
10,1702.8938309380424
10,276.421454642895
30,3699.123870674341
15,1515.1197853210233
11,2883.3939333522017
37,1397.0136184274504
101,1943.043215580431
14,920.5638754966766
26,1104.329278416499
44,1809.9081786645258
107,1633.362248625927
12,2505.0868305604304
17,431.14828996137237
66,1834.7211077481668
147,2396.698764697331
34,2150.9182072145436
19,2867.437051205547
12,243.16452241535646
21,1334.8350583904207
36,1156.6116303807364
26,701.6666565214232
37,2079.3244183014394
111,1230.2231552579167
135,1755.678614804981
42,1445.5084370051504
165,2719.411039723174
22,987.2919882157603
93,1208.7222916473568
95,1008.9157472058067
167,1716.9531180340775
77,1363.0498012848502
52,2370.63162172824
120,1524.088895832723
49,2204.1740588386915
30,1054.3122526299971
15,737.6023905123799
32,992.3626838750412
168,1887.2474796813212
15,263.63749306153164
55,2291.9710999148665
30,1046.723626980836
16,1715.8422533820435
75,1713.6085163501932
93,1704.012210594784
152,1364.366846627513
20,1439.6139989550854
145,1371.8561727557242
143,1603.2381712180709
41,3181.0067985350165
78,1640.760289549162
13,2599.817425852875
15,809.446769834725
12,3810.1660938274617
93,1679.9860666772463
16,2511.086264554811
13,534.5930301230196
11,822.4201083283189
11,25.91317479795346
19,2900.297207657216
13,1204.240022494139
25,991.9338160436147
113,1498.0507080236575
39,2579.192833016605
34,1837.7701626488756
70,1866.297531076837
44,1202.7577026646597
128,2608.9701604274105
19,953.9213619889096
89,1366.7049142390372
37,1177.996233193468
22,1020.8032947168023
51,503.79522737086523
110,1796.548379555597
10,242.96620762916714
20,1595.0558866478007
12,1160.6034871499994
37,1659.762546037725
90,1488.8037784719222
12,516.3451842615824
16,1516.7914206288588
22,945.6405492869516
39,2319.5904447214198
11,1853.5184598205137
27,1392.381215005734
82,1953.2621754921297
83,2930.925970057893
26,2214.366024773697
143,2059.767684592462
154,2260.374150882427
11,2253.144090681832
61,2616.596514149446
14,429.18049673435513
132,2408.2240215098914
37,216.1725099102332
54,915.210053610075
40,2623.715140777207
17,823.7252841016598
11,221.6862829153551
14,1046.0023441304293
165,1988.7037743561648
16,285.62032383682
17,713.4962218007158
37,1692.1423465052062
17,1718.343571415316
23,1316.9266030051374
28,1036.3849206440832
55,2752.6970356538295
29,2150.5485542308543
14,1185.5262052594203
36,2380.1561861020964
107,2151.621680600406
88,1199.8579128383806
39,1460.3571720522293
57,1628.6914681324436
18,115.67197184367434
63,1385.5821307378185
13,1544.8876472222996
12,867.3210404961958
33,763.1590224068927
45,1225.9856856553527
21,304.0120498159865
33,1678.0908555879191
75,1421.9411346399013
32,348.9952932921888
110,2057.254951139275
21,1800.5389296857918
17,139.74341251886113
41,2837.6563221696447
126,2367.8365334011874
62,2180.9457838214807
89,1157.3016206222378
14,2317.613781373266
67,3277.315789144266
26,1644.572037242575
20,1590.9212537771502
171,1226.9579135256927
11,1698.0380061870806
14,1096.0922655572765
132,3151.471737284248
12,958.1094349211262
28,585.6535077117388
10,1067.9881871325613
80,2466.7619802252857
69,1207.0453849073822
66,2988.5902951357875
46,2736.088892152281
15,803.1139311697729
49,1250.4138385612343
12,859.1577074661824
92,1484.0442595709546
91,1757.088790927357
19,2971.3803569330025
126,2230.153435297842
88,3130.983790422579
88,2644.6581513528145
126,1512.0622387640412
11,1685.269895409965
10,1063.653481132161
25,1835.7125462856438
57,1662.9294484449513
55,1934.7270238590568
130,3936.5526931576446
10,875.5503146626617
81,2098.461298747941
16,1063.7464972117473
160,1180.9252316758486
158,2262.03939967421
148,1703.6793036987158
29,1175.7316887757265
38,2070.3260849959247
165,1545.6421601016066
16,711.9926472999524
16,695.3221522118032
26,2978.368302184558
12,1521.6399426615699
21,1810.8175421047529
39,2509.0892331489645
19,2900.297207657216
66,1237.6504848047678
132,3414.1529097419752
13,1154.777431089098
156,1749.8914541758174
79,3161.678326584499
43,1635.228339607918
31,1282.3036396249622
99,1270.1883321521377
90,2789.6626855059635
58,410.2257474785368
32,1398.1850026994346
12,832.1326381412125
23,1348.3720903290764
31,1250.2278212915114
17,1826.096666037289
37,1354.8470010773283
16,4435.462796976966
36,1340.3484518465345
73,1895.9344578772657
105,3005.9899840403623
15,3015.893079465205
141,1929.9135062732867
91,1624.8149118983906
95,1747.812417454834
13,2729.8725007347302
101,2067.310496868165
126,3091.760738936411
19,2203.655088802122
15,1652.4168642597288
11,2070.701539634015
94,777.6821970273916
15,979.9851000952307
17,878.0593400155066
9,2398.928726158092
44,2332.9751934329715
69,1393.2282535948589
142,2216.3396676615343
51,1029.256642044226
18,1884.3654374371986
73,1792.0301915759344
24,1716.8710770139098
66,1680.5738284043098
110,3105.8120747719536
57,1075.381426852317
42,2056.643777388697
108,2439.898736110939
180,1895.3636513200852
63,883.7810850196265
26,584.1886125969196
92,704.417317492262
27,2357.7585094093147
12,2958.972546733984
17,780.195860810346
24,1993.4376279718472
101,2690.9859984047207
46,1378.747082206513
73,1747.5315545865453
22,2404.278189790077
35,2333.5093116282305
11,1034.630343184265
11,1343.2713688945958
40,1483.5941251407849
20,3577.9516477810594
72,1542.623825545672
11,2172.454891355822
20,1381.0594943095477
21,2012.6454522041338
49,2669.348025920193
28,2376.720539080676
49,776.2510271952667
29,1595.909592888788
22,1380.910661056879
73,1853.3054429110964
34,2434.264009365985
9,1083.630844732047
11,1202.881542108041
37,930.2662472044757
14,259.1989204966002
164,2483.2071018013557
28,1965.445621393276
35,1355.4775850266228
47,2244.0731020968055
43,1406.1440814310106
77,1301.7082642445857
25,895.0088876940667
38,1137.4832401633284
12,486.5548646472787
79,2531.560833367935
61,2137.2148892745054
45,3031.3228924137484
21,1849.590069769073
181,1524.7543892500346
17,2033.5233898579813
45,2056.10077211966
92,2530.1028136296145
36,756.8126914422675
165,1768.3039333049849
52,1552.627692257389
57,1042.332592626501
160,2257.1681166743806
67,1476.4059795300348
35,1451.510502441337
61,2398.735002289978
26,1479.462065144488
149,2430.7386551957106
31,859.4646547651993
19,1020.3337299165922
42,1612.4929310942973
17,2579.736121354414
17,496.12392864034933
18,1786.8348176365168
65,1404.5862156802534
27,1253.2355940364837
177,1343.3177932505996
70,1683.5605472712325
18,242.34172425263876
35,1272.5722344521653
16,1605.2073442376116
17,334.1637148858383
22,2408.0950935291917
15,925.837899767775
150,2317.4321474337016
32,2168.389497201086
29,948.0182273837711
167,2207.7724394383395
47,1935.0025222519807
22,3179.6463405234085
119,2754.395993516109
27,947.6911655948159
64,1408.627389977938
38,822.2797754289585
15,1403.2918271720891
31,601.6361166373567
50,1229.5172146556508
19,298.77430954113356
177,2122.960932149018
107,1614.6313609546219
111,1671.51232069705
25,1711.1272002433923
29,1677.9026165339915
123,1295.6859611305113
52,2674.265566825716
15,2096.7050793595135
11,72.37741331479282
20,1277.4154644646737
30,1070.4051572959315
57,1893.8918504102282
86,2288.088985526621
19,2282.8765272414175
29,1167.4489269830792
40,1249.1359592520698
11,649.4487385675728
68,1259.421910993353
189,2101.778719323314
10,15.421934589714622
5,251.07177136183668
16,1964.3517361871675
37,2185.1277871744583
97,893.5467131866262
19,242.74109769602228
15,1893.690995638164
95,1588.1843680074091
72,1539.5429141619834
37,1498.4272505492181
192,2479.4895245985276
28,1809.1704883494472
37,1463.3313351189884
102,1716.8718243445787
13,2221.6803890788333
26,909.3029244112467
42,1870.4950401887972
16,3229.9293604340046
25,515.2017921068712
100,1544.8150837742076
30,3201.424450649228
124,2551.0725802822158
107,2796.514623082708
48,2173.4997326762373
77,611.6111566285254
80,3257.462742201694
17,2250.5230887731145
75,2005.3491396054937
51,1047.2500413976309
176,1463.5172951237073
7,373.62517057202285
85,1577.2037862900336
32,1651.8531027470392
16,2249.392492233603
7,239.78066058981125
101,1414.071085338194
20,2459.180227697927
64,1666.009421542963
10,1477.8091760564275
172,1363.1860461971025
19,843.2008678942108
11,1687.398663034912
15,1478.7567135853685
17,3305.515331606248
24,2524.51583725506
34,1523.2767495759758
127,1720.4666905428426
21,1111.905282240598
7,4943.944720071414
30,931.833626735995
13,1364.607416764401
110,1433.6399179488942
15,1142.4281846434083
57,1427.5751707895986
25,2879.236234994247
11,1210.9999864365084
14,703.1097781222295
16,1943.1782963840883
130,2058.9503135862046
15,424.3895394426546
44,1788.363530483891
14,1326.943922141582
56,2338.443159225268
65,2853.915185524945
13,3382.980283936056
16,1004.3508037587766
91,2622.7013641580024
77,2280.9076348345184
45,1326.8710233203897
10,2813.885881162095
34,3221.172258454582
91,2613.8689806870416
73,2408.4806831234446
14,1293.628833494392
101,2023.0055170700552
28,1199.9232214772526
96,1179.4060446409128
11,1.4202441237483645
11,748.519591922423
26,1119.4231663342887
17,421.3294058771018
32,1756.675474904116
13,2169.403525400839
68,958.4913416489758
88,2615.097272632413
31,2076.907649974774
51,2409.9611609633707
11,1277.9280245939785
40,784.7857175565979
59,2956.530557356371
16,3577.886374961937
16,881.8407411976733
17,2576.828918371145
33,1908.3938156022243
8,202.48573645080688
10,1674.1259960680432
58,2113.4073751323267
153,2227.819299162036
108,2766.661910033134
149,1699.510169934255
18,260.6787109128978
55,3059.2823225405104
28,3239.3886481410423
76,3010.513894341886
39,2205.6381540357
11,913.6527007204107
37,1276.3641478007844
36,1129.092813134468
7,823.6501179917434
103,1958.0192883305085
9,1920.2225644319963
121,2272.5895989069495
103,968.5278472911947
27,2486.2312106568565
15,4305.732859036047
30,989.7223902258476
27,45.76411220793078
79,2466.274049557159
73,2177.8491800005763
27,875.1818123687751
24,1269.2337822439117
23,1611.9965809931668
74,1018.0360339146507
37,922.03206347605
81,1102.1374943982335
17,1852.2723018560569
23,2094.841150986737
38,1810.2711737493369
37,1314.6766827387319
93,1488.8366179162538
40,1797.2216501401806
10,1355.736059537701
16,902.0316282149912
13,540.0890261312769
97,2456.0446894794673
114,3214.5613397780976
18,1006.3389724940234
19,1983.3345048122903
12,1188.0701553032734
15,601.3876591867979
52,3365.564733287875
21,924.3415398823527
119,900.2242644242242
165,2970.607440607613
20,1280.2279208394405
43,1249.8768973573785
10,1771.925961390862
15,1440.110209094038
42,1980.5340733423154
31,1447.2543294186735
19,2955.0852275697116
82,2788.64935952111
29,1189.0580082993956
43,1557.920056029463
11,1146.2762989990981
94,2444.8687483720196
74,918.6023092547198
12,3270.163749156944
32,1591.1009206258807
135,1203.8270870102644
38,601.2032763457166
27,731.3694551109438
131,2549.0644571623075
49,2054.7398929706424
21,3043.198605133332
63,1180.0361961164833
30,2521.610789692744
15,1447.646611354293
104,1592.695390890876
115,1322.2570120776313
175,2151.1544753314433
173,2371.0321448564837
76,688.4411901381085
13,2989.504070028158
15,358.44018885420456
16,1312.2489687430852
79,1302.0358183648952
141,3992.9560238193617
15,2452.3995179285657
31,3628.0767887239085
144,1407.5472536694851
53,2155.730421946834
37,2604.2263736098243
169,2755.342492274609
9,1890.492351221816
19,1663.4245896401749
21,2554.4232170984437
12,1300.0214942435675
26,1663.2535619472433
14,1822.7038282233857
12,3017.9178620953708
18,926.299381404517
10,366.3418771500085
146,2682.819742782998
135,2353.6883504047255
14,1432.3173564751075
16,1915.6138122247423
19,2312.1981063381563
12,108.75800513180879
34,1564.7953330837524
76,2771.071647397914
33,1652.2510795683593
13,93.77563995285703
12,1884.5123166521173
19,509.7460950970747
26,1719.5550048780015
25,998.7595347186841
12,294.6892419350441
13,2834.863898618553
24,2174.312304596092
14,654.2069628703874
87,2256.794012506971
24,1850.9831175495094
27,1700.989564922811
51,850.9569266127054
20,1254.7194806674572
110,2381.1171641509754
14,892.0461475475391
13,1742.2931313744314
32,1687.9146972589754
58,1851.6694185058702
35,848.3264093895287
12,2149.335877561773
20,2219.5392929621357
25,715.8658451142738
17,2159.6470158103953
32,1786.0042171849245
33,622.8759759160265
57,2208.5247868472266
23,1825.5883614379795
51,3261.043309397831
23,2497.7167130314215
76,1682.9784469709173
16,1651.4139711323317
24,1146.1447591154865
32,2352.600496511702
30,959.5925724459372
58,1837.4894630989265
28,1989.9484922156719
115,2381.587619103647
33,473.8794138868979
41,1745.9089941247562
15,754.2723299631798
142,1278.5775797974136
18,2391.7493664480075
11,1458.9011926942692
25,1217.7962864619458
19,1818.866334401406
39,952.5843690314537
38,479.4302256630795
61,1008.8074128840162
32,814.6110832031287
75,1502.701136634771
158,3190.2268406614044
50,1195.886011947287
29,2143.112779374391
152,1505.4978862056514
10,203.91967614474208
152,1190.6837759711693
15,822.1462208482217
97,1273.4977910660925
184,2011.1270902644096
27,1035.372419014207
17,1422.9427780629508
124,1407.5245381789791
40,1620.4267181040761
13,291.96780410744054
28,1006.4657243121426
29,1893.9678916357602
39,644.0511390310297
16,1253.1407099121793
140,1848.0667810626182
41,693.6020537168032
16,340.6691617844134
35,936.0512873605451
61,1254.347685893756
132,3073.4076311166314
31,2655.7663030686076
23,3417.0192026754694
63,1538.5831189238172
11,496.28808874186853
68,2811.03003897399
17,2420.1090763528605
30,1539.83804159322
38,1157.9068228391036
15,1025.6713238450786
34,786.1403150932123
38,1325.8163968503013
29,1358.838176960222
51,2094.8665447137932
17,2478.9206338301065
24,292.1058890643226
20,925.4646624534213
12,428.15821297738523
61,2373.8239787373172
20,2368.421350936409
116,2898.6758139322706
12,605.7929874941452
13,1843.1107769342645
10,462.71876031299865
9,570.517342826513
110,3100.8064224753234
44,1857.0838159653217
13,516.5474946589885
49,1802.0852761675594
27,3094.882849592086
74,2275.6723844288595
138,3671.8733576438526
169,3882.9288259753
10,2794.8084253032694
19,1237.9808595416398
38,1784.3482397253126
74,2031.8902660507995
87,2517.214370045293
13,662.0433090286809
49,2555.413475963761
57,2779.599782033325
107,1279.5143998115104
158,2492.690706314188
47,2068.3531142509028
70,1785.477187876374
51,1918.2580428659821
44,1799.4172377246587
49,1990.3287306714449
73,3694.37844347565
9,711.1955637100461
28,1823.6368757548887
12,718.9458965205329
101,2007.561582215739
20,3035.058780903297
107,2205.8501252390424
74,1180.4169161923385
37,719.8903198891217
13,3948.8108664502142
39,1671.8026581412557
19,363.0422739891147
43,1892.9481387219994
73,1540.0762215249697
11,1571.2226488441356
12,277.4881058776226
13,1821.7040632557353
11,1732.4399600507622
29,1292.9803267261966
174,1595.4246058215167
49,1254.799623779612
39,1954.1541385576847
29,2072.3564395128687
22,1256.452656309329
66,2523.403913201484
12,654.2197847150285
18,1490.7868157435937
15,606.7029523221962
61,1831.6142947555302
12,176.2281438630378
61,2637.6952613565295
15,1999.903064850223
18,923.9666541020207
61,1069.0407285094093
95,2597.5009741289214
18,834.5866588476539
47,2924.4382631641593
80,1388.7097269524595
18,1525.3983794351805
12,699.5500178430232
22,715.6717047609529
178,2639.061935292472
9,1478.7971705118525
141,1727.2799959084539
104,2334.0253242478802
130,1725.0165459616196
18,1769.0808228823246
26,2640.5002483155745
85,1554.9926425373724
11,1025.8520462200465
20,407.65391183138325
119,988.9977909600351
11,1484.6030754639637
137,3538.074481079172
24,967.3487111327795
37,2221.2321568695133
26,574.1228456625116
127,2785.9940795089483
71,1877.2302353525613
179,2472.5303552895793
58,944.7005653456206
49,2887.9591966798225
30,1457.2875831330132
95,1035.3951724137526
18,2675.5095743641
12,1077.1575437657202
37,1619.5953312609897
27,1485.6559677871014
18,384.4358117963338
53,2617.4892762563327
91,1487.730586513125
47,3239.905423785179
63,1185.3880043188808
11,2336.2416346170457
111,1576.8776979835961
44,1553.2339570405566
37,2028.2925145389484
33,1656.274915591307
114,2343.215245316972
12,1808.6507291413968
43,3191.1424455950137
10,292.735844182338
15,2265.8965616691585
76,1182.4007135205918
75,1667.4856449362683
11,2446.85632472831
13,922.5946700080403
111,2337.2919955918233
21,1396.5042700180047
61,1229.9249634538278
15,1617.0430128812914
44,1262.660798474015
77,1686.970222962385
40,1459.946604699452
44,1552.3893677142707
75,2101.7682970041783
71,856.1757758552759
61,1353.1963859263944
149,3465.129195103386
38,1658.3699710578512
12,150.98755783340093
79,1555.5786379696474
49,1722.116530306233
162,3996.746609812034
43,3327.346410545609
28,1431.4948070863802
81,2231.534832113992
70,1353.320508579018
141,1911.220373892863
181,1527.7146410921603
16,234.91851382954738
29,1008.1175588619967
31,721.1074834278837
25,2454.0499532875597
30,1874.7765637211726
25,1288.080892142713
14,993.6849227100637
30,663.8167472763865
54,1680.409490323403
70,1889.9111541959107
18,2674.246188250529
14,838.8981220463744
17,3103.739235193862
150,2343.8441585154796
43,1035.5382948751649
45,1996.3858126623822
17,2148.7072526792103
79,1751.939700095394
11,1178.345089404739
38,1168.2046046299652
47,921.1461280079579
31,1354.5864904390357
15,1082.272808247965
20,962.0807186061676
51,2066.563663783112
47,1072.957848165281
38,1991.8959338457366
67,506.4902864290224
15,1868.4200603166335
62,653.7566390415717
75,2150.017479311886
92,1712.529844973328
66,599.0687173272968
62,1990.1477890840085
28,473.72642584371647
13,1018.1836722491926
24,2727.308382465866
45,2970.171345568472
22,934.6919164765957
28,1636.2280299867007
17,106.554936094395
16,1896.8014604470932
28,423.9609174285596
13,1237.1551635050564
17,702.6505679226059
25,1923.2605627224082
20,194.775173573482
11,249.83507926589868
46,1207.9377997841877
14,1964.9463029806989
17,1467.977978531769
149,1556.8996941868193
144,2596.0950877153014
79,1288.0888189397176
29,2800.9781395153564
11,3330.0570045048526
176,1324.2757979667088
36,4351.320777204056
15,378.07082555144535
40,1386.8453928807885
121,2943.3463124076447
23,2376.917540889973
12,2250.927805448381
23,3298.9148726482554
44,1521.0914955929816
23,1973.970544382911
154,1322.597148688887
22,1756.9099410012616
20,1251.7394639112756
20,326.74287978456044
97,1445.2174892228445
64,1257.1600421746302
100,1650.1437863702865
175,3942.1484722096693
10,257.6592108847068
80,1056.7088069621038
26,1529.8579958923408
73,1826.6794487580407
10,175.47251839855576
142,1740.9348466110682
27,1742.0707077968423
32,1251.6358504409268
10,1046.1256017878884
45,2240.6395724211816
17,1010.357878671717
12,1197.7944829362423
24,1702.860545827777
103,1708.1001096146304
30,601.3970344801402
90,2767.6643992164077
36,1074.9910509653666
21,971.2287725846951
25,1380.04202145796
103,1823.0730987074296
19,1015.0252491001994
130,3577.5441100754624
23,1112.0934415015267
14,2035.408873069828
99,1953.4099857267654
25,35.126987983384595
104,2584.158150147266
13,2493.0978939616884
12,455.3310225079505
55,882.1576231040447
25,1635.0830571951028
135,2009.1213299779522
132,1850.6168261812522
29,344.1171916760828
93,3222.2996710870025
59,2193.3487412052696
93,1161.9341873060894
73,1904.10570486834
11,108.91250683862545
38,2460.952308408862
11,330.69148214152216
125,2650.895356220002
13,1783.7561254099605
59,659.9510311455728
28,1742.1596364047505
37,1177.996233193468
21,1732.4214914784222
146,3484.3263261882057
25,1310.1840560080639
29,1855.6611411849667
30,2241.4566932339917
145,1928.6462654758666
16,1901.0934798259434
83,2428.171398694741
111,1858.3767025112782
82,1559.8019991875058
24,302.1712316042021
34,1720.1426116652895
12,2441.6663051995
111,1918.5123406094303
34,1234.7088539773315
39,1050.8323494567449
181,1721.3309578598971
12,312.36726474714044
18,292.16913137923916
58,1476.4854083487824
16,2591.3157652557825
29,1236.6610289210294
29,2754.7154722739906
23,1385.739201475988
54,2142.931359456986
30,1194.578297031509
55,723.7096497782507
27,1931.322503976263
111,1668.6478192838517
32,1388.466502786074
32,1473.9159897741033
129,2229.533755931202
106,1280.6647289811801
37,2428.9504370849713
28,1802.5811647385708
110,2415.942800257187
49,2671.02015819174
90,2545.9192635409318
139,1742.1454898831194
44,2605.6885417221097
52,2145.478729008435
158,1680.310896841621
89,1919.9648313031012
33,1482.0467871617745
12,1472.279623392286
107,841.9616821215609
27,3612.437691828354
11,3378.740244506354
10,922.3114338890106
15,1758.4399195850158
33,3299.8734482030713
73,2484.2076492268448
24,1330.5370227767633
98,1223.627017984678
34,1512.2979498711602
10,1372.491782273061
18,2489.534776260884
29,1592.422772005298
27,1032.7951137866662
12,1711.53755251647
19,718.2228707482398
27,2419.770428705297
17,1346.9157705140603
9,3242.7429652421392
20,624.282044002442
131,2402.967022521924
14,1388.7010801322165
175,1754.8894972522098
42,1871.5055041632802
27,1385.907460522582
17,1019.3892324494351
38,1658.3699710578512
37,771.9985344271117
36,403.5194280024006
94,718.8623388195101
74,567.3283778967037
130,2710.3803027029926
23,840.6171309363699
21,579.3168221210573
13,924.346818327395
14,1469.8403760435767
18,181.02228791516578
174,1590.6427575335615
25,1461.526543616967
72,2454.5016714890767
75,1515.349897195021
52,2673.088975784342
45,1933.3349187558765
54,1208.6405211651615
143,1257.6132026564844
10,1869.756494249911
60,1346.8006004866545
31,936.3477034177222
25,705.505475383667
47,1130.4495815539037
103,1382.6873328775139
20,1640.0466708088306
13,1756.1903170842922
52,1065.1647158262263
71,1123.978353706854
31,2089.3897036440385
63,2356.8730461577043
31,2301.047444306179
110,1745.6039768516919
11,558.931091324345
58,1829.572242387128
142,1043.062168042833
31,1733.8343360981924
19,111.24283251674368
112,1948.2243051774751
27,1401.287729770497
36,3600.6447638223644
11,644.5531384357197
52,1836.6988578054893
62,1941.7198141716513
54,2405.3579077827617
73,2107.823050893352
22,948.9740538675644
131,3064.4972857637777
17,1053.5199575658608
15,1257.5520218810193
105,2364.369093234319
13,1016.6819998454056
163,2209.010981793431
26,2396.495835210682
77,2658.3252581128786
104,2107.969573841106
11,1836.9539465839816
32,1007.7438403337641
79,2077.1175578508105
16,772.3424090739019
135,1501.721385842306
11,1364.8194404133963
22,2366.9347990513556
18,1650.5554223608988
28,1150.2597994848356
66,1936.6640283948427
30,1352.7880124031915
59,2070.037949491637
91,2309.8473277326384
115,1863.2699235858815
11,1153.7702132055279
21,2269.184012625857
17,2556.4877455452715
15,708.2050101290666
57,1892.2151482198726
79,1070.8899033878586
9,244.42779705717138
23,730.0461616515594
85,1215.67151296004
38,1157.9068228391036
10,235.40215136158116
21,307.47839077291985
16,1412.3983157584996
23,2172.9886640512814
81,1699.9526143027217
42,1518.772453360604
19,266.6574008016945
11,2767.4936944236333
42,1837.8636588697561
14,1021.4576739272244
91,1265.4336342744389
22,1596.2899727468068
105,2088.1561062698065
22,1650.4121034033717
61,2956.9359483018516
15,2959.88498098317
10,268.47137664662205
15,640.8052292373692
44,2295.8876660173587
126,1139.5199478047455
113,3070.7389391605575
10,1621.6368129361792
143,2771.8704375856623
12,1612.323259452699
22,3146.0251491293525
18,2922.2283180905924
115,2021.331202630153
27,3271.295709812426
19,1597.8563163656263
64,2602.947486301914
13,230.9484125813772
16,2891.520398314797
50,1240.032416421077
115,2996.0803895097292
120,1548.248000868128
49,913.1210335900782
16,2540.20125008673
69,3753.499196239135
154,2723.858447740662
41,1674.4762893534291
65,2704.371811267721
12,3369.652158953888
152,2155.273357766249
112,1099.041081587072
28,1944.6350679117386
14,1185.618471615102
133,3377.8710259220934
46,1807.7569626718557
92,618.700280050795
17,123.39541841266464
15,1481.321968443278
12,1986.7295093145146
22,2456.253287357892
125,1297.6099479401382
71,1832.569108561236
10,592.9526450314522
52,1770.0173394141243
10,28.650169006225614
31,2288.619925383428
14,1773.6942556324398
12,2403.2760350583435
34,2432.4263094395696
127,1325.7436776496359
15,1103.7120410294792
25,143.09315011165162
25,631.260271149742
48,1371.0987194660988
112,1646.488787916751
20,3456.717365284773
22,1360.5887205411502
34,1743.5759316616682
19,1425.3086380583004
36,1310.7265058890118
11,490.5484818305078
18,3077.32590754157
23,2503.8796946669845
134,1515.7702485553962
52,2165.1333506943197
32,1275.3988339039151
16,3053.7666199134064
149,3589.7533801113636
173,2264.3683792856214
38,504.259887526765
10,702.4285616933038
77,1690.6681718475581
11,1353.963754389374
11,108.75992016674417
116,2253.0010936404515
96,1163.7090941551808
86,1545.9854611910498
107,2826.2641157973185
21,390.898300904356
100,1595.251653645561
134,2790.7203791145143
32,1718.657350544512
48,2135.4957460538653
158,3708.787834111508
13,1267.6075013929812
116,2392.9467913742515
98,987.4662325334789
155,2851.382240198656
26,1410.3943230221896
108,1788.6172444001186
11,932.55607613728
17,1127.6216372658903
50,1829.6887318463457
63,3729.5696458662896
22,1395.3562291940775
186,1641.0272394186209
12,1171.8382383519906
44,2516.3026843050593
26,1582.6913454033793
48,1739.3562141155173
70,2296.4648285884336
76,900.7653958289721
55,1581.1567976143588
73,2377.389664715598
29,2463.288789015885
118,2851.5466113391367
24,1200.9062794377169
17,1448.6253341998993
51,1534.0226538232118
11,182.60933958406162
85,2302.215796900433
49,1552.5551443453705
124,2475.9640599099935
8,224.49870302587212
61,1414.1791510792543
13,1808.7092964589544
10,178.74394836014991
11,1662.4406953566665
8,2411.3850906379057
18,959.7211211054943
36,1583.6188271121682
152,1997.3346789878617
25,2460.644498603857
37,1471.285179482501
80,915.7763206368829
13,2231.5623854477817
11,1965.1795435290028
107,1507.1638938869391
28,2968.837332640963
23,23.177484481395886
24,1604.1567712784738
21,2259.5762000386367
13,1151.4138181161227
27,2573.7467653312483
23,1229.1675004858048
88,2399.2440839664832
60,1907.3865153687784
51,1239.7530005660396
13,127.36026065707476
7,535.0933731692354
70,1593.7722911930691
29,998.1977120226792
15,2861.3184539676167
54,2910.002613475563
17,1485.3883533927742
19,306.3129370864419
23,1006.2464248196287
75,2489.73051179403
102,1572.7932706622155
12,2885.6646002035995
188,2597.7234146406895
14,3075.773058476712
101,2031.3194224958702
48,1368.888205686573
13,624.8051859713651
50,1230.311374831831
79,1349.4692148595932
128,1067.1412969910668
28,1560.2650768213591
136,1989.7766040501247
12,987.9739602019032
13,695.8151728773469
36,673.6031291096821
51,2679.409530683175
164,1349.2392515644651
15,526.246238261418
30,918.6429397958184
22,564.3116205501995
8,220.0712108263731
130,1831.6416047157227
164,1608.4175729089543
21,307.79254132667035
15,882.6933162446935
21,2820.439534104301
43,2033.7433266991086
35,2390.6911857898253
60,2101.845022699736
76,2457.992224843807
14,131.80158754657728
64,1228.8405274074223
44,2690.6605560827797
9,1.8227417024832049
23,1580.799267402878
134,3333.012044796008
17,1274.4215310261131
17,3986.562633690137
38,2055.365419930506
12,613.9621069932272
25,2360.654551572713
13,838.5739799212961
34,1547.443606046822
